,doc_142.txt,doc_143.txt,doc_144.txt,doc_145.txt,doc_146.txt,doc_148.txt,doc_149.txt,doc_150.txt,doc_41.txt,doc_42.txt,doc_43.txt,doc_44.txt,doc_45.txt,doc_46.txt,doc_47.txt,doc_48.txt,doc_49.txt,doc_50.txt,doc_52.txt,doc_53.txt,doc_54.txt,doc_55.txt,doc_56.txt,doc_57.txt,doc_58.txt,doc_59.txt,doc_60.txt
doc_142.txt,1.0000000000000007,0.0723696799186158,0.06316707183626025,0.053898157741205745,0.1456348541344502,0.059872966585583526,0.11851450861507518,0.1255479279187567,0.02925336764329462,0.06314105089542567,0.032670459699939626,0.04657315619351473,0.03693822066312894,0.037130063264747014,0.12877592840624136,0.09817549298851166,0.056722512107157605,0.11350763157119122,0.09296500389315479,0.0775268033368411,0.05782787107321846,0.03706206993690436,0.04307604890252622,0.23695749283831397,0.10787207685911095,0.05218009839576182,0.19550606117997896
doc_143.txt,0.0723696799186158,1.0000000000000009,0.16505574117807884,0.03540398605654131,0.07783728261336732,0.05974939904854032,0.03442304106180906,0.04412149572235574,0.020568033628954655,0.11947924073437302,0.018764158029327564,0.10454484053281647,0.04910490774898209,0.03852381089476278,0.03636370053618696,0.09618798677336433,0.06441685643179011,0.11916413892993175,0.12569441670346038,0.04323366957648413,0.41852059643691797,0.02077829728579354,0.030154332460308242,0.10501508619468569,0.04823761701002106,0.05311588138734893,0.07285196607944266
doc_144.txt,0.06316707183626025,0.16505574117807884,1.0,0.04809291213279775,0.07817750443142582,0.1333959586896535,0.045623736198222194,0.017850498838389982,0.027159181639919264,0.07679046295262071,0.01814422541132474,0.13351365027213294,0.04399879415550762,0.02477490110432977,0.039601328479789547,0.16096883140433232,0.036889474723517994,0.19308093765709056,0.1560911796362143,0.025137378557196485,0.1250875624264825,0.017242210858868352,0.024612693623922027,0.09100670111813625,0.04926383286409375,0.05428038868945659,0.04348601332192509
doc_145.txt,0.053898157741205745,0.03540398605654131,0.04809291213279775,1.0,0.053689493108643835,0.02155243590788513,0.07468401719418179,0.0824766447980832,0.012454637456537371,0.022350549970611127,0.007982016743597066,0.030776104808177517,0.030967719976946674,0.018029308207301826,0.025021171935350865,0.04285496278504056,0.048796137580024185,0.06526487599285873,0.06213388965549657,0.11094211686633158,0.038981740174581635,0.03809423668413056,0.03499285878002935,0.0843824076524746,0.034058117602717354,0.03485727239742491,0.0354896780379795
doc_146.txt,0.1456348541344502,0.07783728261336732,0.07817750443142582,0.053689493108643835,0.9999999999999983,0.08721222243758917,0.12762798209478313,0.09919256948533074,0.04287391195985294,0.030124858036843293,0.02569651642630389,0.05344851214246299,0.0310671228343213,0.04019536711399819,0.07976433627584459,0.09380792995489946,0.131615955570446,0.14141614012708117,0.08679001657776911,0.07054660304133827,0.06408912325651052,0.20879051718658098,0.05929613571681304,0.28232499803250316,0.11343820992784168,0.05844199264991859,0.05997125541491226
doc_148.txt,0.059872966585583526,0.05974939904854032,0.1333959586896535,0.02155243590788513,0.08721222243758917,1.0000000000000009,0.054515743045873664,0.029499191205893,0.01843992728406494,0.06367573635406572,0.0207159469366135,0.11509624134594824,0.007882910259403483,0.07720738502601418,0.051921842271535755,0.08860025361101725,0.03013803199512417,0.10066942259214548,0.10721538124870399,0.02875790390041071,0.0673643821424189,0.05378210465192731,0.023995741683085676,0.07716675658868181,0.035730141518617774,0.13904496780245498,0.036898841938784815
doc_149.txt,0.11851450861507518,0.03442304106180906,0.045623736198222194,0.07468401719418179,0.12762798209478313,0.054515743045873664,1.0000000000000002,0.1445697811207112,0.009571657692047267,0.035151557234701036,0.023585775769717633,0.026597998325995388,0.014951656369847039,0.02492870189142316,0.03545247336611181,0.05185752146876268,0.04305446184961298,0.07903244309800365,0.07201637200553873,0.15021558508887986,0.05312186090172165,0.06860743743097802,0.07182607012105771,0.15463783187493693,0.052661490032819856,0.03359292548591276,0.058185345740949884
doc_150.txt,0.1255479279187567,0.04412149572235574,0.017850498838389982,0.0824766447980832,0.09919256948533074,0.029499191205893,0.1445697811207112,1.0000000000000009,0.015302691286160373,0.006885322939312984,0.021342013582874533,0.021350219966259496,0.01708981925773235,0.028795862482784797,0.06539644248867002,0.09687672868521188,0.07682320845013876,0.07639801205243751,0.10587143544578169,0.06865240877068239,0.03905328787033021,0.04139481747702013,0.19905512973442274,0.15166885645026523,0.06112664753722103,0.05335824778683256,0.07816948034358236
doc_41.txt,0.02925336764329462,0.020568033628954655,0.027159181639919264,0.012454637456537371,0.04287391195985294,0.01843992728406494,0.009571657692047267,0.015302691286160373,1.0000000000000004,0.013602761462301726,0.012052088530924933,0.023775211440839127,0.004145135517104693,0.023918948332487148,0.016825980387878376,0.05131525582328324,0.031930781160070504,0.05634638693074607,0.02222733288167166,0.003909764041738693,0.015641027107514405,0.0527077008907046,0.026970268155645197,0.03984281906292268,0.040948592770168574,0.011774068073859606,0.05284267248163026
doc_42.txt,0.06314105089542567,0.11947924073437302,0.07679046295262071,0.022350549970611127,0.030124858036843293,0.06367573635406572,0.035151557234701036,0.006885322939312984,0.013602761462301726,1.0000000000000004,0.010610738465524823,0.1528678750522786,0.02778829520063759,0.05228192267996864,0.011099792703324084,0.07822622384488259,0.0235678761364898,0.0959090224792534,0.0799321022488043,0.016609167400339308,0.07078050713413002,0.009171365789726335,0.04576131888090305,0.059981758171439706,0.01940304473111022,0.03961177003464382,0.060705762143493304
doc_43.txt,0.032670459699939626,0.018764158029327564,0.01814422541132474,0.007982016743597066,0.02569651642630389,0.0207159469366135,0.023585775769717633,0.021342013582874533,0.012052088530924933,0.010610738465524823,1.0000000000000002,0.02351304048411016,0.01053240605846002,0.03289548624193625,0.011499444843528302,0.02745673204758543,0.025618691585697594,0.022326182408585207,0.02397551138664528,0.02232738410087612,0.010843232375349341,0.022025105804443862,0.02683641988151273,0.032924039373402145,0.03796636847707969,0.013352795017201694,0.018757268283206317
doc_44.txt,0.04657315619351473,0.10454484053281647,0.13351365027213294,0.030776104808177517,0.05344851214246299,0.11509624134594824,0.026597998325995388,0.021350219966259496,0.023775211440839127,0.1528678750522786,0.02351304048411016,1.0000000000000002,0.061720882873345165,0.05902916063641034,0.017991034713786658,0.11492176543452302,0.029561705594784462,0.0974656985484914,0.10078096251467329,0.019599101371445906,0.07351610508074798,0.004117865427213663,0.01236543434412191,0.07056677360715702,0.025567118322727546,0.0518438867950189,0.014022122749810174
doc_45.txt,0.03693822066312894,0.04910490774898209,0.04399879415550762,0.030967719976946674,0.0310671228343213,0.007882910259403483,0.014951656369847039,0.01708981925773235,0.004145135517104693,0.02778829520063759,0.01053240605846002,0.061720882873345165,1.0,0.021537608497080595,0.017239819164084805,0.04056846539854673,0.036536059395200424,0.0639748764163051,0.039732204951616,0.03578716151457614,0.04037715183693757,0.014440776646024155,0.01616603021533121,0.029455063302608598,0.013018156644045563,0.027329932252086294,0.016646425478309815
doc_46.txt,0.037130063264747014,0.03852381089476278,0.02477490110432977,0.018029308207301826,0.04019536711399819,0.07720738502601418,0.02492870189142316,0.028795862482784797,0.023918948332487148,0.05228192267996864,0.03289548624193625,0.05902916063641034,0.021537608497080595,1.0000000000000004,0.0499784821297486,0.028230576721934228,0.05808582147225251,0.027428867939786813,0.0718143520878094,0.006352839029012955,0.02869893079707181,0.02417901153730552,0.03386652294800437,0.024411521129490132,0.06425868808358719,0.01749541928928236,0.06496812334440898
doc_47.txt,0.12877592840624136,0.03636370053618696,0.039601328479789547,0.025021171935350865,0.07976433627584459,0.051921842271535755,0.03545247336611181,0.06539644248867002,0.016825980387878376,0.011099792703324084,0.011499444843528302,0.017991034713786658,0.017239819164084805,0.0499784821297486,1.0,0.07602256885824626,0.07838649422161703,0.05138506422262065,0.08588564197013375,0.043574913151049464,0.03149464321986744,0.021086384844808573,0.039805317209440444,0.06523274968243269,0.05900371529261871,0.04678746801700394,0.07031579526597714
doc_48.txt,0.09817549298851166,0.09618798677336433,0.16096883140433232,0.04285496278504056,0.09380792995489946,0.08860025361101725,0.05185752146876268,0.09687672868521188,0.05131525582328324,0.07822622384488259,0.02745673204758543,0.11492176543452302,0.04056846539854673,0.028230576721934228,0.07602256885824626,1.0000000000000004,0.07623508801312405,0.2638614224963506,0.14480374671704457,0.03688002351250321,0.11132036996590418,0.03175116717438491,0.05658406181008503,0.0923120626164645,0.06230913546450668,0.04600021859244529,0.0827068968736535
doc_49.txt,0.056722512107157605,0.06441685643179011,0.036889474723517994,0.048796137580024185,0.131615955570446,0.03013803199512417,0.04305446184961298,0.07682320845013876,0.031930781160070504,0.0235678761364898,0.025618691585697594,0.029561705594784462,0.036536059395200424,0.05808582147225251,0.07838649422161703,0.07623508801312405,0.9999999999999996,0.0670173112715862,0.1088905841018122,0.0779575602192555,0.08291427717419089,0.16084196855257082,0.06525905178750077,0.08794093898248022,0.16573487987509547,0.09052332703193954,0.07429324201327703
doc_50.txt,0.11350763157119122,0.11916413892993175,0.19308093765709056,0.06526487599285873,0.14141614012708117,0.10066942259214548,0.07903244309800365,0.07639801205243751,0.05634638693074607,0.0959090224792534,0.022326182408585207,0.0974656985484914,0.0639748764163051,0.027428867939786813,0.05138506422262065,0.2638614224963506,0.0670173112715862,1.0000000000000009,0.15425260320974932,0.07634499987536171,0.1331408064338815,0.056625517739149415,0.03604882568197212,0.16244440638161325,0.10135204211070938,0.04910159194505399,0.05336610868777771
doc_52.txt,0.09296500389315479,0.12569441670346038,0.1560911796362143,0.06213388965549657,0.08679001657776911,0.10721538124870399,0.07201637200553873,0.10587143544578169,0.02222733288167166,0.0799321022488043,0.02397551138664528,0.10078096251467329,0.039732204951616,0.0718143520878094,0.08588564197013375,0.14480374671704457,0.1088905841018122,0.15425260320974932,1.0000000000000007,0.05397015531135313,0.11755008760042601,0.04267515979779579,0.06553318788415653,0.1060454361471679,0.07093253062131953,0.19368923580939137,0.05597485815401099
doc_53.txt,0.0775268033368411,0.04323366957648413,0.025137378557196485,0.11094211686633158,0.07054660304133827,0.02875790390041071,0.15021558508887986,0.06865240877068239,0.003909764041738693,0.016609167400339308,0.02232738410087612,0.019599101371445906,0.03578716151457614,0.006352839029012955,0.043574913151049464,0.03688002351250321,0.0779575602192555,0.07634499987536171,0.05397015531135313,1.0000000000000004,0.054089860363068745,0.05529377844533802,0.03906547976576609,0.09949992447075161,0.050321594860577475,0.029567829048736977,0.04215480156677031
doc_54.txt,0.05782787107321846,0.41852059643691797,0.1250875624264825,0.038981740174581635,0.06408912325651052,0.0673643821424189,0.05312186090172165,0.03905328787033021,0.015641027107514405,0.07078050713413002,0.010843232375349341,0.07351610508074798,0.04037715183693757,0.02869893079707181,0.03149464321986744,0.11132036996590418,0.08291427717419089,0.1331408064338815,0.11755008760042601,0.054089860363068745,1.0000000000000004,0.021664647630147953,0.03533379754142909,0.09743508527019915,0.0216398185412849,0.02985381152942882,0.08206462533782445
doc_55.txt,0.03706206993690436,0.02077829728579354,0.017242210858868352,0.03809423668413056,0.20879051718658098,0.05378210465192731,0.06860743743097802,0.04139481747702013,0.0527077008907046,0.009171365789726335,0.022025105804443862,0.004117865427213663,0.014440776646024155,0.02417901153730552,0.021086384844808573,0.03175116717438491,0.16084196855257082,0.056625517739149415,0.04267515979779579,0.05529377844533802,0.021664647630147953,1.0000000000000007,0.06966748584594837,0.0630545352631213,0.10726715918194657,0.010838861259866168,0.032507810822339805
doc_56.txt,0.04307604890252622,0.030154332460308242,0.024612693623922027,0.03499285878002935,0.05929613571681304,0.023995741683085676,0.07182607012105771,0.19905512973442274,0.026970268155645197,0.04576131888090305,0.02683641988151273,0.01236543434412191,0.01616603021533121,0.03386652294800437,0.039805317209440444,0.05658406181008503,0.06525905178750077,0.03604882568197212,0.06553318788415653,0.03906547976576609,0.03533379754142909,0.06966748584594837,1.0000000000000007,0.04095858833334891,0.1074944045419252,0.014880901239149199,0.06422182850174986
doc_57.txt,0.23695749283831397,0.10501508619468569,0.09100670111813625,0.0843824076524746,0.28232499803250316,0.07716675658868181,0.15463783187493693,0.15166885645026523,0.03984281906292268,0.059981758171439706,0.032924039373402145,0.07056677360715702,0.029455063302608598,0.024411521129490132,0.06523274968243269,0.0923120626164645,0.08794093898248022,0.16244440638161325,0.1060454361471679,0.09949992447075161,0.09743508527019915,0.0630545352631213,0.04095858833334891,0.9999999999999997,0.09692227560869104,0.0691416082476828,0.09102447875744447
doc_58.txt,0.10787207685911095,0.04823761701002106,0.04926383286409375,0.034058117602717354,0.11343820992784168,0.035730141518617774,0.052661490032819856,0.06112664753722103,0.040948592770168574,0.01940304473111022,0.03796636847707969,0.025567118322727546,0.013018156644045563,0.06425868808358719,0.05900371529261871,0.06230913546450668,0.16573487987509547,0.10135204211070938,0.07093253062131953,0.050321594860577475,0.0216398185412849,0.10726715918194657,0.1074944045419252,0.09692227560869104,0.9999999999999994,0.04068624680612348,0.11741634088759997
doc_59.txt,0.05218009839576182,0.05311588138734893,0.05428038868945659,0.03485727239742491,0.05844199264991859,0.13904496780245498,0.03359292548591276,0.05335824778683256,0.011774068073859606,0.03961177003464382,0.013352795017201694,0.0518438867950189,0.027329932252086294,0.01749541928928236,0.04678746801700394,0.04600021859244529,0.09052332703193954,0.04910159194505399,0.19368923580939137,0.029567829048736977,0.02985381152942882,0.010838861259866168,0.014880901239149199,0.0691416082476828,0.04068624680612348,0.9999999999999991,0.041379764671573054
doc_60.txt,0.19550606117997896,0.07285196607944266,0.04348601332192509,0.0354896780379795,0.05997125541491226,0.036898841938784815,0.058185345740949884,0.07816948034358236,0.05284267248163026,0.060705762143493304,0.018757268283206317,0.014022122749810174,0.016646425478309815,0.06496812334440898,0.07031579526597714,0.0827068968736535,0.07429324201327703,0.05336610868777771,0.05597485815401099,0.04215480156677031,0.08206462533782445,0.032507810822339805,0.06422182850174986,0.09102447875744447,0.11741634088759997,0.041379764671573054,1.0000000000000002
